Accident_ID,Time_of_Day,Road_Condition,Weather_Condition,Latitude,Longitude
431,Morning,Dry,Snowy,54.63987029942505,-2.093621660053622
432,Afternoon,Dry,Snowy,54.49187670367619,-1.389857457526797
433,Morning,Wet,Rainy,54.48528075532937,-7.21544183682876
434,Night,Snowy,Foggy,54.82790133277164,-2.5550304089613487
435,Night,Snowy,Rainy,55.411743497810896,-0.9067917152739042
436,Night,Wet,Snowy,56.43991199744616,-6.326786959989397
437,Night,Wet,Rainy,52.15856576102571,-0.1936828257444283
438,Night,Dry,Foggy,56.6003952814405,-2.1622721948588834
439,Evening,Snowy,Foggy,53.986045458107625,1.5222178569759457
440,Evening,Icy,Foggy,50.61646623307465,-7.575777017931083
441,Morning,Dry,Clear,50.46840743395183,-5.34673862444533
442,Night,Wet,Rainy,52.673906549568486,-1.9844612070017593
443,Morning,Snowy,Snowy,56.27917581689174,-5.034400877940693
444,Night,Icy,Snowy,55.661447477927325,-0.8557583592875782
445,Night,Icy,Snowy,56.308919717379254,-0.4099471747806902
446,Evening,Dry,Clear,54.138152451532875,-6.974840359335255
447,Evening,Snowy,Clear,53.52159198364392,-2.861455357932323
448,Afternoon,Snowy,Foggy,51.179620213650274,-2.911094444089441
449,Evening,Wet,Snowy,52.62554202887449,-4.30719229784459
450,Afternoon,Snowy,Clear,53.472154929391,1.3292486256967209
451,Afternoon,Snowy,Foggy,50.70880343743694,0.2750631987322123
452,Afternoon,Dry,Snowy,51.76489562168969,-1.0279061809036323
453,Afternoon,Snowy,Rainy,54.78580235250991,-0.856733642650024
454,Afternoon,Icy,Foggy,55.885304913913515,-3.382838561868809
455,Morning,Dry,Clear,57.9867800911436,1.209945210965758
456,Evening,Dry,Clear,57.46490665074846,-1.0540457274671464
457,Afternoon,Wet,Foggy,55.14052159628153,-0.7101893834418354
458,Night,Snowy,Foggy,53.36998442635257,0.6169090378734516
459,Evening,Wet,Clear,55.08941891766586,-5.2592841065780895
460,Evening,Icy,Rainy,56.285212944641856,0.07070903866702949
461,Afternoon,Dry,Snowy,50.9466895273871,-6.04759397043508
462,Morning,Dry,Rainy,53.279239117570306,-4.546580477551122
463,Afternoon,Dry,Foggy,56.71841828508494,-4.643895457301573
464,Morning,Icy,Rainy,53.070663615464355,1.7852546838914058
465,Night,Icy,Clear,54.57497816981749,0.5653722374792682
466,Evening,Wet,Foggy,54.70215488689759,-0.9883013840974026
467,Night,Wet,Snowy,51.475810025069116,-0.729432383846099
468,Morning,Wet,Clear,52.897883533218305,-2.3792720559742895
469,Morning,Snowy,Clear,52.67609030993546,1.4709066710851904
470,Night,Dry,Snowy,50.20957366825652,-3.037412471176385
471,Morning,Dry,Snowy,50.193534111130845,-4.1948229013010545
472,Night,Wet,Rainy,56.65357634940619,-6.36964663068409
473,Evening,Dry,Foggy,52.1845664797825,-0.13794347738942037
474,Night,Wet,Snowy,54.144630129910524,-0.6555606792440853
475,Evening,Snowy,Snowy,52.389804588710184,-4.156449614758651
476,Night,Snowy,Foggy,57.525433960922726,-7.748065860407706
477,Morning,Icy,Snowy,52.07437407092619,0.38997327718010766
478,Night,Snowy,Snowy,53.43725450191148,-7.885820165459264
479,Morning,Wet,Rainy,56.981842003876814,-0.9630022037094905
480,Night,Snowy,Clear,56.73546853433447,1.70257109726057
481,Night,Icy,Clear,51.48881134277022,-3.623386718517965
482,Afternoon,Dry,Clear,56.421146478365685,-5.650265950040472
483,Morning,Wet,Clear,53.66549509390314,-0.9512898995661825
484,Afternoon,Dry,Snowy,53.863750976682844,0.1712814201558519
485,Morning,Icy,Foggy,51.06783977932755,-2.5356968392215267
486,Afternoon,Icy,Foggy,50.644812110056996,1.6703527525614614
487,Evening,Icy,Rainy,55.82351445579012,-7.483312783420389
488,Night,Dry,Rainy,53.9716892188424,-2.9520440169547184
489,Morning,Dry,Snowy,53.49480562092144,-0.8154605267744994
490,Morning,Dry,Foggy,55.83606582921917,0.626404711491789
491,Night,Dry,Foggy,56.12410319192888,-6.207443880922099
492,Morning,Icy,Clear,51.27126534135483,3.4817636814565844e-05
493,Morning,Icy,Snowy,54.88180119582113,-2.4729292428145477
494,Afternoon,Wet,Snowy,51.082832658221484,-4.034463180100368
495,Morning,Wet,Clear,56.011000688232365,-6.682849714209064
496,Evening,Dry,Snowy,55.25564125013712,0.6529575890891248
497,Evening,Snowy,Snowy,57.65291696866766,-6.427267918202847
498,Night,Snowy,Rainy,50.55166413085137,-4.902121407909007
499,Morning,Icy,Foggy,50.456437769210034,-5.099544680375631
500,Night,Icy,Snowy,52.257496597545604,0.7141403419085428
501,Evening,Icy,Rainy,52.09364546988725,-1.27297005791102
502,Morning,Wet,Foggy,51.975830392576,-0.03318602808627702
503,Morning,Wet,Clear,57.25003664416829,-5.49532101207501
504,Night,Icy,Rainy,51.99636959879605,-1.751259003930011
505,Evening,Icy,Rainy,52.17559780902905,-2.2825401685625133
506,Morning,Icy,Foggy,56.07518609934371,0.3283037678827103
507,Night,Snowy,Clear,53.59791873960432,1.0608706048126049
508,Evening,Wet,Rainy,56.21368445564145,-7.878432285226132
509,Night,Snowy,Snowy,50.522929260515085,-1.2598008094120736
510,Afternoon,Snowy,Snowy,53.90056954938707,-7.48164200880271
511,Morning,Icy,Snowy,50.26890880146626,-2.5114133492264408
512,Afternoon,Icy,Clear,50.50122562764284,-5.123672709563218
513,Evening,Dry,Rainy,57.25149962675529,-4.9322340047785875
514,Afternoon,Dry,Snowy,51.11396296894076,-4.470414965476435
515,Afternoon,Snowy,Clear,54.259365458201735,-1.7870755095038984
516,Evening,Wet,Snowy,53.28876482080565,-4.659500343312308
517,Night,Icy,Foggy,52.77874661007074,-0.6730094940971956
518,Afternoon,Icy,Rainy,57.19866676549818,-3.9547261442613033
519,Night,Snowy,Rainy,50.174587174203914,-7.316467996900414
520,Afternoon,Dry,Clear,55.31031748940471,-0.1624015751589276
521,Night,Wet,Clear,57.707155473708404,-5.14241675407294
522,Evening,Dry,Rainy,54.48134546769474,-3.6723312040073735
523,Afternoon,Dry,Snowy,57.494579696264736,-1.1455611677809845
524,Evening,Dry,Snowy,50.41806303428819,-4.67543842851288
525,Afternoon,Dry,Foggy,53.350346552593294,-7.4341434385328435
526,Evening,Icy,Snowy,52.08126232769641,-4.2607895298718645
527,Evening,Icy,Clear,55.84656771984584,1.4444858269430334
528,Afternoon,Dry,Clear,57.85037672397797,-1.5826560270144183
529,Afternoon,Wet,Snowy,52.05224049955398,-1.2852085133279303
530,Afternoon,Snowy,Clear,55.233396811792595,-1.6771784636236013
531,Morning,Wet,Rainy,51.58478106207792,-6.010078610405632
532,Night,Wet,Rainy,54.522642036572876,-3.816661358977199
533,Morning,Wet,Snowy,53.71145989350669,-0.4906020163668172
534,Morning,Dry,Rainy,57.7760426370523,-6.986271024468408
535,Evening,Icy,Rainy,54.868218181571734,-5.221472239102877
536,Afternoon,Wet,Foggy,52.79605097669455,-5.236808915341464
537,Night,Dry,Foggy,50.912766279103465,-3.6798107240549403
538,Evening,Wet,Rainy,51.209974629879476,1.8036874094218511
539,Morning,Wet,Snowy,51.80253543960988,-7.324974533161781
540,Afternoon,Dry,Foggy,52.007733290722385,-2.8129900561940495
541,Evening,Icy,Clear,56.8049284627291,-6.206353179877896
542,Afternoon,Icy,Clear,54.489782306260196,1.7067654540974413
543,Evening,Snowy,Clear,54.18712729099493,-6.866964952725358
544,Afternoon,Dry,Snowy,50.91815097495374,-3.963989976384088
545,Morning,Snowy,Rainy,56.88111754679548,-0.6211501516539384
546,Night,Snowy,Clear,55.78251442566787,-0.954455719725547
547,Morning,Snowy,Snowy,50.541346895200014,-3.772713631060677
548,Night,Icy,Foggy,55.66268077783815,-4.534758320472818
549,Afternoon,Dry,Rainy,54.34830573874117,-4.0238762144712945
550,Evening,Snowy,Foggy,50.65380276597423,-5.357237368413607
551,Morning,Dry,Snowy,53.66640513222925,-5.946670612932002
552,Night,Dry,Clear,53.87757029704038,-3.1696030244111
553,Morning,Icy,Clear,51.326196321306206,-5.314662439323927
554,Night,Snowy,Snowy,57.56558517600226,-5.125383351027499
555,Morning,Snowy,Clear,56.799802971845295,-1.4324393652544298
556,Night,Dry,Rainy,55.35217869863287,1.6853733169989216
557,Night,Wet,Snowy,53.698364488004856,-1.9636279944062487
558,Afternoon,Icy,Foggy,53.29412433267607,-7.230205329350337
559,Night,Icy,Snowy,55.20778773720763,-7.24416386145933
560,Afternoon,Icy,Rainy,54.36345495525524,1.5142322084556596
561,Night,Icy,Rainy,50.498184847055086,-5.027092096926664
562,Evening,Snowy,Snowy,54.10002119016265,-7.079330139175246
563,Evening,Snowy,Snowy,56.451228937862716,-2.009554128496184
564,Evening,Wet,Clear,53.673919020775664,-1.7635122170973387
565,Night,Icy,Rainy,50.415652620434145,-1.5149517988131187
566,Afternoon,Icy,Snowy,56.290225595072265,-5.325979721424587
567,Afternoon,Dry,Snowy,51.610910257087795,-7.848893157855249
568,Night,Snowy,Rainy,52.06896667910431,1.6501536945447182
569,Evening,Icy,Snowy,51.317650827458365,-5.491069543088975
570,Evening,Wet,Clear,52.64172051897198,-1.2397371194745253
571,Afternoon,Wet,Rainy,56.05401204550908,-0.9337013012129045
572,Evening,Snowy,Clear,54.1550868760315,-1.8999258292051433
573,Morning,Wet,Clear,51.6390501932057,-4.870926057863517
574,Afternoon,Wet,Clear,57.022640625216326,-5.289037462359342
575,Evening,Snowy,Clear,57.03665483961223,-2.023317172972969
576,Afternoon,Icy,Rainy,56.96462740036806,0.6609563361169144
577,Morning,Icy,Clear,51.91036969105232,1.4673372892339565
578,Afternoon,Wet,Clear,53.6099147534479,-6.9409419559624235
579,Afternoon,Wet,Snowy,57.879917249127004,-6.4517138740228015
580,Afternoon,Icy,Rainy,56.176099810479926,1.4473625878307956
581,Afternoon,Snowy,Rainy,50.21733936980448,-0.6346477166520739
582,Morning,Wet,Foggy,50.521636730083934,0.8299382482977311
583,Night,Dry,Rainy,53.711451014498664,-5.973673658646568
584,Afternoon,Snowy,Rainy,57.27376164689248,-2.1241412889059816
585,Afternoon,Wet,Foggy,54.309614383621714,-0.9886040558252631
586,Evening,Wet,Rainy,53.98250006427432,-1.1988811455302733
587,Afternoon,Dry,Rainy,50.84378959965304,-3.9184830913330186
588,Evening,Dry,Rainy,55.254240837794356,-7.846051083086915
589,Night,Icy,Rainy,56.57682528480181,-2.1707394319573687
590,Morning,Snowy,Foggy,53.0433600600605,-5.468984608203913
591,Morning,Snowy,Rainy,56.20489480740262,-3.497457538571097
592,Night,Icy,Rainy,57.715813231206496,1.5758101508381728
593,Morning,Snowy,Foggy,51.63013167302151,-4.009646823575653
594,Night,Snowy,Snowy,54.18663704955793,0.39801606664426714
595,Night,Snowy,Clear,52.297103664676605,-6.114593942507488
596,Night,Snowy,Snowy,56.34283535227071,-1.2753950197497117
597,Morning,Snowy,Foggy,54.62074692704926,1.7700695443894343
598,Evening,Dry,Clear,55.07665934040243,-6.981068991270632
599,Night,Snowy,Foggy,56.383313276927154,-7.91680057772808
600,Afternoon,Dry,Foggy,53.16776378129964,-3.664172073673857
601,Morning,Snowy,Rainy,57.32072054725634,-7.073745169486328
602,Night,Icy,Clear,54.26423093796912,-0.5161565032376867
603,Night,Wet,Rainy,51.26363858268279,1.1454866384855897
604,Afternoon,Dry,Clear,55.56719294535042,-3.659790272912412
605,Evening,Snowy,Foggy,56.34609080350604,-5.412883578445591
606,Evening,Icy,Foggy,52.534093416540216,-3.6559668099339024
607,Evening,Wet,Snowy,56.857434055990026,-0.7655218214999895
608,Night,Dry,Clear,57.24914603812613,-7.90945838419629
609,Night,Wet,Rainy,52.215235899022474,-2.1054601051530284
610,Night,Icy,Snowy,57.86817178172178,-1.8670831511262094
611,Morning,Dry,Snowy,51.125692224390065,-1.623117531040645
612,Afternoon,Wet,Snowy,51.61612534721992,-5.579779200191227
613,Night,Snowy,Rainy,51.47379871390421,-0.8594727662187323
614,Afternoon,Dry,Snowy,57.151917680062965,-7.086085136682236
615,Afternoon,Wet,Rainy,55.23434041859969,-6.007296635331992
616,Evening,Icy,Snowy,51.21683426577818,0.7747004665448198
617,Morning,Icy,Rainy,53.52258734694679,-0.612768492734336
618,Night,Dry,Foggy,54.92238420055842,-7.862544459886547
619,Evening,Wet,Foggy,50.66771267991507,-5.516237396301998
620,Evening,Dry,Foggy,57.05933094725871,-5.855935170068355
621,Night,Dry,Foggy,56.42882828353228,-5.291936719630274
622,Afternoon,Wet,Foggy,54.04165418861311,-5.524402297201136
623,Evening,Wet,Snowy,57.73701292207336,-7.374737042571542
624,Afternoon,Snowy,Snowy,53.3420878342008,-3.410594834031796
625,Morning,Wet,Snowy,57.87288255229198,-0.6726652521383487
626,Afternoon,Icy,Rainy,55.343359990429015,-1.9326827528256363
627,Morning,Dry,Rainy,55.07737018603153,-1.2712833140192021
628,Afternoon,Dry,Rainy,51.32763916236628,-7.188508214637609
629,Evening,Icy,Rainy,57.05542206643715,1.5149071017678715
630,Evening,Wet,Foggy,53.41991750336492,0.38491833843024814
631,Morning,Icy,Foggy,51.297867246259834,0.05090318495662771
632,Night,Icy,Foggy,50.100860159806075,0.22983805041767447
633,Morning,Snowy,Clear,54.47804546910706,1.3271050813276126
634,Morning,Icy,Snowy,54.21919697698141,-2.557460338863023
635,Afternoon,Dry,Rainy,55.75482897895327,-5.997179821323741
636,Afternoon,Icy,Rainy,57.122064424142415,-1.8321639214745886
637,Morning,Dry,Foggy,50.63525267714424,-0.5711850633206099
638,Evening,Dry,Rainy,55.851971922722896,-0.6208260664597463
639,Afternoon,Dry,Rainy,51.49929555278066,-2.785509758331199
640,Night,Wet,Snowy,56.86541642525731,-7.315412806664219
641,Afternoon,Snowy,Foggy,56.55250811089325,-4.2888706156987215
642,Afternoon,Dry,Snowy,54.32635003988435,1.2076660846335727
643,Night,Dry,Clear,55.68194238898649,-2.15551090242574
644,Morning,Wet,Clear,52.51480090546999,-2.6166805674428657
645,Night,Dry,Clear,53.76934319146252,-5.311464856178064
646,Morning,Icy,Foggy,56.573095181683776,-4.315510800834211
647,Morning,Icy,Rainy,53.67412157738571,0.9534608915316927
648,Morning,Snowy,Foggy,52.86238612260353,-1.335369524731643
649,Night,Dry,Foggy,53.9536995780024,-0.12612973247667192
650,Morning,Wet,Rainy,56.625994019497746,-3.4565457693234487
651,Evening,Icy,Snowy,52.681664378966985,-1.6975278054384209
652,Night,Wet,Clear,51.39009274508595,-5.516163912567925
653,Evening,Wet,Snowy,55.696112162646244,-0.945391697165137
654,Morning,Icy,Clear,56.60782570166465,-3.7239866629666274
655,Afternoon,Wet,Foggy,50.80509982818827,-3.5745448518525444
656,Morning,Icy,Clear,51.918992902047556,-1.5067767542311836
657,Evening,Wet,Foggy,51.13577591808795,1.3628062146892663
658,Evening,Icy,Snowy,52.78353129265733,-7.359936533913791
659,Night,Dry,Foggy,53.602807831243304,0.24743237347007607
660,Afternoon,Snowy,Snowy,55.99061069570645,-5.076168895878069
661,Night,Icy,Rainy,55.20918067905339,-3.5608054549362222
662,Evening,Icy,Rainy,54.96742853982745,-7.78086671224991
663,Morning,Snowy,Rainy,52.81899957287723,-4.9895392216568695
664,Afternoon,Icy,Foggy,56.73158042467808,-2.9736875736986956
665,Morning,Icy,Rainy,53.77029733918532,-7.43823922652561
666,Morning,Wet,Clear,57.83283950412124,-3.0890427061683488
667,Afternoon,Snowy,Snowy,55.07313710636589,1.2711062885842725
668,Night,Dry,Snowy,51.010117932516025,-6.946067818921948
669,Morning,Icy,Clear,55.409420496603474,-0.3555927192449566
670,Evening,Snowy,Foggy,52.60083212345359,-3.9032894662400732
671,Morning,Wet,Foggy,55.49061757348878,-1.4482628547566199
672,Afternoon,Dry,Snowy,50.557129185299246,-5.397634020147707
673,Afternoon,Snowy,Rainy,51.399051497407676,-6.405077374586417
674,Afternoon,Dry,Foggy,56.84589807124629,-6.395373857287735
675,Night,Dry,Foggy,51.81743645618812,-7.295080543568553
676,Morning,Dry,Clear,56.69632900194352,-6.14353295098757
677,Night,Icy,Clear,52.23420870763528,-1.3578061501103171
678,Night,Icy,Rainy,55.14305528046966,0.8169061184350799
679,Afternoon,Wet,Foggy,55.55320458807865,0.1412568559116174
680,Afternoon,Wet,Foggy,54.10123802516043,-1.1486569012551593
681,Night,Snowy,Clear,52.44248541357385,-6.895681365888973
682,Morning,Wet,Foggy,51.70115501096877,-5.108125537040502
683,Evening,Dry,Snowy,50.265514836499406,-4.901931246775311
684,Night,Dry,Clear,52.43157120992579,-5.500430536023788
685,Morning,Icy,Rainy,55.225302324250265,-2.8499434029027686
686,Afternoon,Dry,Clear,57.50643854758786,-2.6444618512032747
687,Afternoon,Snowy,Foggy,56.96963585810442,-4.431140248288898
688,Morning,Dry,Rainy,56.12851821228242,-4.46210841263564
689,Evening,Dry,Clear,56.30757874602639,0.2855559790608133
690,Afternoon,Snowy,Snowy,55.31987922780796,-0.10707151680314375
691,Afternoon,Wet,Snowy,52.08229486052802,-4.9220416831925435
692,Afternoon,Wet,Clear,57.25756024564664,1.137884438732593
693,Morning,Snowy,Snowy,55.36585849524667,1.5281501700250608
694,Night,Icy,Snowy,54.48352504784352,-4.732574579699592
695,Afternoon,Dry,Snowy,50.88791575370785,-4.455750512069452
696,Night,Snowy,Rainy,53.5764443504514,-2.9436584657804117
697,Evening,Dry,Snowy,53.68286616961541,1.411208125336735
698,Afternoon,Icy,Snowy,56.91650887618136,0.7631943314231151
699,Afternoon,Dry,Snowy,54.373185761502306,-6.974320374164102
700,Evening,Snowy,Rainy,53.043204391763275,-4.072692567285838
701,Afternoon,Dry,Clear,57.814402628085276,-2.466288102502282
702,Night,Wet,Foggy,50.885764746610526,-2.9686752744845997
703,Morning,Icy,Snowy,53.38038742649556,-6.061369320631073
704,Night,Icy,Clear,50.336197401371244,0.588167711681546
705,Morning,Icy,Snowy,55.91923296613544,-1.2305921700316267
706,Morning,Snowy,Rainy,57.344612417593204,0.3790837485180365
707,Night,Icy,Clear,52.240298636403914,0.5876427934947213
708,Night,Wet,Rainy,56.86673341439297,-0.516441463342602
709,Night,Snowy,Snowy,52.33774584369518,-3.607893987502827
710,Night,Wet,Snowy,57.28616129315132,-1.8945324498457543
711,Evening,Dry,Rainy,56.03169522877427,-6.396345938802568
712,Afternoon,Dry,Foggy,56.439254214731505,-1.2635458252509233
713,Morning,Dry,Rainy,50.144052444803634,-6.207467442607193
714,Night,Dry,Snowy,57.702482856592205,-1.0605040948984321
715,Night,Wet,Rainy,55.813367936562585,-5.704018392460314
716,Night,Snowy,Foggy,52.438008763089066,-6.8244869984978
717,Evening,Snowy,Rainy,56.635157318870775,-6.3471550985704255
718,Night,Icy,Foggy,52.25216958731944,-7.9800786478092975
719,Night,Wet,Foggy,56.982030716529025,-0.8126038214646973
720,Night,Dry,Rainy,50.900643123295495,-0.6759895094162092
721,Afternoon,Wet,Rainy,55.62948781968637,-2.8506665008674057
722,Evening,Icy,Clear,54.32558781315928,-6.386371989446163
723,Night,Icy,Snowy,50.77227576156353,-7.164456624893102
724,Morning,Wet,Foggy,51.93515062607071,-7.80871033562713
725,Morning,Wet,Clear,50.09923229021852,-6.3425182303477925
726,Morning,Wet,Rainy,53.75014372371605,0.9085553498314667
727,Evening,Snowy,Snowy,52.41012208608,-5.5846315829831825
728,Evening,Dry,Clear,54.786859874382074,-4.457286727827843
729,Morning,Wet,Foggy,52.37790246166894,-6.946545155186668
730,Night,Wet,Clear,52.39935289205588,-5.776386952518298
731,Evening,Wet,Foggy,55.94554558985283,-2.8077542921979486
732,Morning,Icy,Rainy,50.38514268782683,-1.9224731690434744
733,Morning,Icy,Snowy,57.2231599615359,-5.54647685833789
734,Night,Snowy,Snowy,56.81811099512945,-7.422678407748828
735,Afternoon,Dry,Snowy,55.34243746581125,-4.089671308726014
736,Evening,Snowy,Rainy,54.74577256085907,-5.657966290736659
737,Night,Dry,Foggy,57.13841998511722,-5.804460767701981
738,Morning,Icy,Rainy,51.48264143622971,1.598628027134552
739,Morning,Icy,Snowy,50.63175329752663,-1.8369951407427596
740,Night,Icy,Rainy,51.916081359276305,-2.4312155682790415
741,Evening,Snowy,Rainy,56.356626229601524,-3.842248964766781
742,Afternoon,Wet,Rainy,50.27736213381186,-3.710556665698557
743,Afternoon,Wet,Foggy,54.66245468066792,-2.5909499616191916
744,Morning,Icy,Clear,57.96350012953048,-1.0357019296389272
745,Evening,Wet,Clear,56.845568750700316,-0.9785390381817054
746,Afternoon,Wet,Rainy,54.171565512348714,-6.283060922945504
747,Evening,Snowy,Clear,50.509127274293135,-2.9988724792337305
748,Evening,Dry,Clear,56.65098811508568,-3.8804190496589808
749,Morning,Icy,Rainy,54.79182806541768,0.7052696626938424
750,Afternoon,Icy,Rainy,50.919463976476536,-1.6858107878162363
751,Night,Snowy,Snowy,50.75085827858685,-2.6749593358401818
752,Morning,Snowy,Clear,57.27701455549274,-6.846053578210826
753,Afternoon,Wet,Foggy,55.35360210350463,-1.9436211067658853
754,Afternoon,Icy,Rainy,56.634294394534045,-6.827960943197666
755,Afternoon,Dry,Snowy,57.03183120225814,-4.627934244342479
756,Afternoon,Snowy,Foggy,54.57417881638658,-6.5715803518566815
757,Afternoon,Dry,Clear,54.13957081404033,-1.079263529756311
758,Evening,Dry,Snowy,53.44341928256792,-5.937478861638474
759,Morning,Icy,Rainy,52.535572702328956,-4.08140626811974
760,Evening,Icy,Foggy,53.47676768686969,0.9567477761877861
761,Night,Snowy,Rainy,56.19103724584125,-5.956836166010297
762,Afternoon,Icy,Clear,54.81538744812105,-2.921949360412209
763,Morning,Icy,Foggy,57.14018631963877,-3.80728338833978
764,Afternoon,Icy,Clear,53.547040115033504,-7.818759589542703
765,Morning,Dry,Clear,54.85671662975003,-0.07241886427187261
766,Evening,Snowy,Snowy,55.05046042473591,-7.3095409368540025
767,Morning,Wet,Rainy,54.733577298450605,-3.2574497902304635
768,Night,Dry,Foggy,55.62107018468413,-2.3932170506105006
769,Night,Icy,Clear,51.899467746998454,-1.715735433854129
770,Morning,Dry,Clear,54.09891022036633,-1.1136837069212442
771,Morning,Icy,Foggy,50.833798422466785,-5.46727616477285
772,Morning,Icy,Clear,53.0760906211585,-7.900212233415506
773,Morning,Dry,Snowy,53.901336548970114,-0.7655633764508805
774,Night,Snowy,Snowy,55.21779407636378,-2.643434006524214
775,Afternoon,Icy,Snowy,57.60424842068963,0.3611770320724883
776,Morning,Snowy,Snowy,54.80520853238685,0.21388362900694347
777,Morning,Wet,Clear,55.94875132941248,0.4332616778788321
778,Night,Icy,Foggy,54.05012847596162,-3.1490534002045987
779,Night,Snowy,Foggy,55.07283225101065,-4.663716041631344
780,Evening,Snowy,Foggy,50.567457729070185,-0.08441797408629981
781,Morning,Wet,Foggy,52.03513264673477,-3.4870588697074503
782,Evening,Snowy,Rainy,52.89482474564111,-6.165578035965655
783,Night,Snowy,Foggy,53.779946840052105,0.5497401956147439
784,Night,Wet,Rainy,50.365189964019066,0.8255987677234735
785,Afternoon,Icy,Rainy,51.12019278042654,-3.3369024385982993
786,Morning,Snowy,Snowy,52.21451446233045,-7.243002726902125
787,Evening,Snowy,Rainy,57.77226152720841,-4.121739100830688
788,Night,Snowy,Clear,52.650776056824405,0.03537659462603315
789,Night,Dry,Rainy,53.85632846489666,1.0177402854622866
790,Evening,Wet,Snowy,51.56878170190714,-5.965272575024041
791,Afternoon,Dry,Rainy,54.88624056860615,-7.330263879747285
792,Night,Wet,Clear,52.2454657241278,0.7735045313283866
793,Morning,Icy,Clear,51.65594062750741,-4.105950610211247
794,Night,Icy,Clear,54.13258102756783,-2.5823903573243676
795,Morning,Snowy,Snowy,50.04404639328337,1.680658120507589
796,Evening,Wet,Snowy,50.061312261193805,-7.334352720857772
797,Morning,Icy,Foggy,51.75255047281486,-1.5168199254790444
798,Evening,Wet,Snowy,50.29377090000657,-7.2589457742513295
799,Morning,Icy,Clear,50.864206033045534,-4.2453107153349965
800,Evening,Dry,Clear,52.710885194710016,0.038145451934466834
801,Morning,Icy,Snowy,56.4206854366385,-3.665277672443656
802,Afternoon,Dry,Rainy,54.576389146954405,1.9718235390295042
803,Morning,Icy,Snowy,54.10134180765133,-2.409407150533978
804,Morning,Snowy,Snowy,52.34791058566498,-4.788378473640465
805,Afternoon,Dry,Clear,57.45402975546253,-5.798886740952469
806,Night,Icy,Foggy,53.176120329897536,-4.494794657138382
807,Night,Snowy,Clear,50.696742134366175,-4.274667262404492
808,Morning,Dry,Foggy,54.93653212894241,-7.31286322276039
809,Afternoon,Snowy,Clear,50.910707147812815,-4.304258005732269
810,Morning,Wet,Snowy,52.76178514241354,-3.357614802607751
811,Evening,Wet,Clear,54.05929550974247,-0.7726224776119537
812,Evening,Dry,Clear,56.993780197481406,-1.43270515278392
813,Morning,Icy,Clear,53.94837264272095,-0.9123434477084578
814,Night,Dry,Snowy,55.618070128253315,-7.916363181231429
815,Night,Snowy,Snowy,57.942534711992565,-5.823326004194639
816,Morning,Icy,Snowy,51.05191295918385,-1.3831571160014349
817,Morning,Wet,Snowy,52.197852204156156,-3.160106318202528
818,Evening,Icy,Foggy,53.15660860478117,-7.946865243316541
819,Night,Wet,Foggy,53.37462542831065,0.04494642431822271
820,Morning,Icy,Rainy,53.288168602124365,-0.27190426709662585
821,Evening,Icy,Snowy,57.26088802045244,-2.5158083700643736
822,Night,Icy,Foggy,55.71226115573485,-7.335366742237278
823,Afternoon,Snowy,Clear,54.86324171272563,-0.3348495046741533
824,Evening,Snowy,Snowy,52.47498174290226,-2.1628641226863605
825,Night,Dry,Rainy,56.59032307377036,-0.18040022842040848
826,Night,Dry,Rainy,57.64048409187991,-0.4825300760415958
827,Evening,Wet,Rainy,56.56958626040181,0.030020719578370603
828,Afternoon,Snowy,Clear,50.01252084153178,-2.8199193359537515
829,Evening,Wet,Foggy,55.091210961467254,-6.59675481806485
830,Night,Dry,Clear,50.409083051536804,-1.288425266203113
831,Morning,Wet,Snowy,52.06085776266978,-1.795262149480294
832,Morning,Dry,Rainy,50.47619760278217,-0.5774681280091283
833,Evening,Snowy,Clear,54.830363623595105,-6.301189939492647
834,Night,Icy,Clear,55.49271930794085,-6.050248000997108
835,Morning,Snowy,Foggy,50.915901104527244,0.9040951721932853
836,Night,Wet,Foggy,53.070711064359834,-0.5002220154792916
837,Evening,Wet,Rainy,53.64989207164434,1.0822848870032296
838,Morning,Snowy,Clear,52.952424174087334,-0.4128467883607927
839,Night,Snowy,Clear,50.96820000388154,-2.0284469400969813
840,Morning,Dry,Foggy,53.351582321499805,-1.4586726297212635
841,Evening,Wet,Clear,56.009424382467344,0.8912792394000988
842,Night,Wet,Clear,50.568061316266046,-2.2119324548805945
843,Morning,Snowy,Clear,50.641440112655225,-1.676086756716126
844,Evening,Icy,Foggy,52.838170334687874,-6.435232839963994
845,Morning,Wet,Rainy,57.533805692951404,-3.2607877988389724
846,Morning,Icy,Snowy,55.348581173783316,-0.8360288804190104
847,Afternoon,Snowy,Rainy,55.429359653380516,-5.290573016836346
848,Afternoon,Snowy,Snowy,52.89535992670292,-5.977458194754651
849,Evening,Dry,Clear,54.74928632966831,-4.8617319177558445
850,Afternoon,Wet,Rainy,50.08104947222195,-5.584993720071665
851,Evening,Icy,Snowy,55.08876837127634,-5.850873629636041
852,Afternoon,Dry,Foggy,57.30629558060989,-3.7514915713191304
853,Morning,Wet,Foggy,54.90058774675855,1.0783851388353405
854,Evening,Dry,Rainy,56.989588747730764,-2.9294035326128167
855,Evening,Snowy,Rainy,55.79178444372875,-6.12079619184677
856,Morning,Wet,Clear,50.96446733122952,-7.230283306191259
857,Evening,Dry,Rainy,57.21962645828673,-1.0384385486207481
858,Evening,Dry,Clear,50.5315507548462,-4.172012355636122
